HUD Metro Fair Market Rent Area Name,CBSASub23,ZIPCode,erap_fmr_br0,erap_fmr_br1,erap_fmr_br2,erap_fmr_br3,erap_fmr_br4
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91754,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91755,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91759,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91765,"$2,330","$2,630","$3,340","$4,280","$4,730"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91766,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91767,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91768,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91769,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91770,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91773,"$2,160","$2,440","$3,090","$3,960","$4,370"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91775,"$1,940","$2,180","$2,770","$3,550","$3,920"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91776,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91778,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91780,"$1,820","$2,050","$2,600","$3,330","$3,680"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91786,"$1,810","$2,006","$2,544","$3,263","$3,940"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91788,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91789,"$2,670","$3,010","$3,820","$4,900","$5,410"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91790,"$1,940","$2,190","$2,780","$3,570","$3,930"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91791,"$1,850","$2,090","$2,650","$3,400","$3,750"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91792,"$2,050","$2,320","$2,940","$3,770","$4,160"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91793,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91801,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91802,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91803,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91804,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91896,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,91899,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,92301,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,92397,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93063,"$1,890","$2,210","$2,650","$3,630","$4,250"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93243,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93510,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93532,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93534,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93535,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93536,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93539,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93543,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93544,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93550,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93551,"$2,010","$2,270","$2,880","$3,690","$4,080"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93552,"$1,870","$2,110","$2,670","$3,420","$3,780"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93553,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93560,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93563,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93584,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93586,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93590,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93591,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",METRO31080MM4480,93599,"$1,777","$2,006","$2,544","$3,263","$3,600"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90620,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90621,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90622,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90623,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90624,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90630,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90631,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90632,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90633,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90638,"$2,200","$2,344","$2,930","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90680,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90720,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90721,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90740,"$2,310","$2,460","$2,920","$3,950","$4,690"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90742,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90743,"$2,240","$2,380","$2,830","$3,830","$4,540"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90808,"$2,200","$2,440","$3,090","$3,960","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,90815,"$2,200","$2,344","$2,950","$3,780","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92530,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92602,"$2,700","$2,870","$3,410","$4,620","$5,470"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92603,"$3,100","$3,300","$3,920","$5,310","$6,290"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92604,"$2,730","$2,910","$3,450","$4,670","$5,540"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92605,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92606,"$2,690","$2,860","$3,400","$4,600","$5,460"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92607,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92609,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92610,"$2,640","$2,810","$3,340","$4,520","$5,360"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92612,"$2,840","$3,020","$3,590","$4,860","$5,760"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92614,"$2,810","$3,000","$3,560","$4,820","$5,710"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92615,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92616,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92617,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92618,"$3,120","$3,320","$3,940","$5,340","$6,320"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92619,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92620,"$2,870","$3,060","$3,630","$4,920","$5,830"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92623,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92624,"$2,490","$2,650","$3,150","$4,270","$5,060"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92625,"$3,300","$3,510","$4,170","$5,650","$6,690"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92626,"$2,480","$2,640","$3,140","$4,250","$5,040"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92627,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92628,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92629,"$2,470","$2,630","$3,120","$4,220","$5,010"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92630,"$2,390","$2,540","$3,020","$4,090","$4,850"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92637,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92646,"$2,410","$2,570","$3,050","$4,130","$4,900"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92647,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92648,"$2,220","$2,370","$2,810","$3,810","$4,510"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92649,"$2,210","$2,350","$2,790","$3,780","$4,480"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92650,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92651,"$2,740","$2,920","$3,470","$4,700","$5,570"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92652,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92653,"$2,460","$2,620","$3,110","$4,210","$4,990"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92654,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92655,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92656,"$2,660","$2,840","$3,370","$4,560","$5,410"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92657,"$3,050","$3,250","$3,860","$5,230","$6,200"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92658,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92659,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92660,"$3,080","$3,280","$3,900","$5,280","$6,260"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92661,"$2,540","$2,700","$3,210","$4,350","$5,150"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92662,"$2,440","$2,600","$3,090","$4,180","$4,960"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92663,"$2,310","$2,460","$2,920","$3,950","$4,690"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92672,"$2,200","$2,344","$2,810","$3,800","$4,520"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92673,"$3,000","$3,200","$3,800","$5,150","$6,100"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92674,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92675,"$2,370","$2,530","$3,000","$4,060","$4,820"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92676,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92677,"$2,600","$2,770","$3,290","$4,460","$5,280"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92678,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92679,"$2,850","$3,040","$3,610","$4,890","$5,790"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92683,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92684,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92685,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92688,"$2,580","$2,750","$3,260","$4,410","$5,230"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92690,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92691,"$2,540","$2,700","$3,210","$4,350","$5,150"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92692,"$2,610","$2,780","$3,300","$4,470","$5,300"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92693,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92694,"$2,990","$3,180","$3,780","$5,120","$6,070"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92697,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92701,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92702,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92703,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92704,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92705,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92706,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92707,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92708,"$2,370","$2,530","$3,000","$4,060","$4,820"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92711,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92728,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92735,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92780,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92781,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92782,"$2,700","$2,880","$3,420","$4,630","$5,490"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92799,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92801,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92802,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92803,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92804,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92805,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92806,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92807,"$2,470","$2,630","$3,120","$4,220","$5,010"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92808,"$2,640","$2,810","$3,340","$4,520","$5,360"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92809,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92811,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92812,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92814,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92815,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92816,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92817,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92821,"$2,320","$2,480","$2,940","$3,980","$4,720"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92822,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92823,"$3,300","$3,510","$4,170","$5,650","$6,690"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92825,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92831,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92832,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92833,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92834,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92835,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92836,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92837,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92838,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92840,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92841,"$2,200","$2,344","$2,783","$3,769","$4,467"
"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",METRO31080MM5945,92842,"$2,200","$2,344","$2,783","$3,769","$4,467"
